latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.64215,-63.72824,314.22,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.9,0.71,N
9.64247,-63.55408,347.15,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,294.43,17.42,N
9.64313,-63.55755,355.08,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,294.36,17.42,N
9.64443,-63.5645,367,0.38,0.58,2025-01-18,622,N,VIIRS,h,2.0NRT,300.15,117.23,N
9.64508,-63.56795,318.53,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,292.3,25.41,N
9.64573,-63.5714,357.28,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,297.26,25.41,N
9.64638,-63.57487,367,0.38,0.58,2025-01-18,622,N,VIIRS,h,2.0NRT,293.17,20.17,N
9.6487,-63.52784,357.01,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,292.2,4.89,N
9.64935,-63.53135,305.82,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.57,2.38,N
9.64942,-63.62052,315.95,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.84,4.49,N
9.65001,-63.53487,309.24,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.93,2.38,N
9.65006,-63.62392,367,0.37,0.58,2025-01-18,622,N,VIIRS,h,2.0NRT,293.13,8.85,N
9.65049,-63.5671,315.04,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.79,1.21,N
9.65067,-63.53836,307.99,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.99,1.39,N
9.6507,-63.62732,349.57,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,292.32,8.85,N
9.65133,-63.6307,367,0.37,0.58,2025-01-18,622,N,VIIRS,h,2.0NRT,293.32,21.85,N
9.65476,-63.53046,356.93,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,295.56,10.76,N
9.65479,-63.61962,308.58,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.81,4.49,N
9.65542,-63.53395,338.94,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,293.38,10.76,N
9.65543,-63.62302,367,0.37,0.58,2025-01-18,622,N,VIIRS,h,2.0NRT,294.69,8.85,N
9.65607,-63.62642,302.59,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,292.17,8.85,N
9.65607,-63.53745,317.85,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,292.37,3.28,N
9.66,-63.55847,312.47,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.38,1.18,N
9.66098,-63.50396,303.1,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.54,0.36,N
9.66539,-63.55755,322.25,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,292.12,1.18,N
9.66688,-63.68403,304.23,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,290.71,0.4,N
9.67054,-63.58519,320.38,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,292.23,1.57,N
9.67057,-73.37459,304.79,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,294.56,0.57,N
9.67069,-63.46593,302.46,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.97,0.38,N
9.67218,-63.68288,310.81,0.37,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,291.01,0.58,N
9.67806,-63.47555,313.47,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.3,4.28,N
9.68284,-63.47111,312.15,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.39,4.5,N
9.68348,-63.47461,367,0.38,0.59,2025-01-18,622,N,VIIRS,h,2.0NRT,293.48,4.28,N
9.68393,-67.55556,307.9,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,292.59,1.58,N
9.68452,-67.55902,314.73,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,292.74,1.58,N
9.68511,-67.56245,340.71,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,294,6.09,N
9.68598,-67.55589,304,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,292.62,2.18,N
9.68658,-67.55929,331.5,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,293.45,2.18,N
9.68718,-67.56269,338.04,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,293.88,5.67,N
9.69918,-63.52959,304.65,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.44,3.3,N
9.70457,-63.52861,367,0.38,0.59,2025-01-18,622,N,VIIRS,h,2.0NRT,292.42,3.3,N
9.70521,-63.5321,302.51,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.37,3.3,N
9.7071,-63.53024,301.88,0.38,0.58,2025-01-18,622,N,VIIRS,n,2.0NRT,290.66,0.57,N
9.71151,-68.22289,337.28,0.56,0.43,2025-01-18,622,N,VIIRS,n,2.0NRT,293.61,6.28,N
9.72731,-63.46024,367,0.38,0.59,2025-01-18,622,N,VIIRS,h,2.0NRT,291.46,6.12,N
9.72797,-63.46371,308.63,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.62,9.45,N
9.73274,-63.45935,367,0.38,0.59,2025-01-18,622,N,VIIRS,h,2.0NRT,292.67,6.12,N
9.73471,-63.46981,334.83,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.1,7.34,N
9.73535,-63.47322,367,0.38,0.59,2025-01-18,622,N,VIIRS,h,2.0NRT,292.92,7.34,N
9.736,-63.47666,347.01,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,292.65,9.32,N
9.74014,-63.46896,313.97,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.9,2.29,N
9.74079,-63.47242,335.43,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.66,2.29,N
9.74375,-63.42854,330.42,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.8,2.31,N
9.74441,-63.43206,313.89,0.38,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.4,2.62,N
9.74509,-73.50301,308.33,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,296.89,1.7,N
9.76121,-73.47525,312.93,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,297.63,1.33,N
9.76454,-73.47472,311.53,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,297.37,1.33,N
9.76945,-63.26545,303.5,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.99,0.49,N
9.77493,-63.26449,319.44,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.49,1.13,N
9.77514,-63.26373,308.47,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.63,1.14,N
9.77562,-63.26809,318.05,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.44,1.13,N
9.7758,-63.26734,318.51,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.48,1.14,N
9.85118,-63.33924,314.41,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,290.31,1.16,N
9.85662,-63.33825,337.44,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.16,3.29,N
9.86741,-72.77326,320.07,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,292.25,1.69,N
9.87223,-66.31985,303.05,0.49,0.48,2025-01-18,622,N,VIIRS,n,2.0NRT,291.67,0.56,N
9.87433,-63.31234,309.93,0.39,0.59,2025-01-18,622,N,VIIRS,n,2.0NRT,291.11,0.72,N
9.88033,-74.62998,314.66,0.41,0.37,2025-01-18,622,N,VIIRS,n,2.0NRT,294.9,0.78,N
9.89108,-72.6909,319.05,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,290.85,1.83,N
9.89212,-74.34235,304.52,0.4,0.37,2025-01-18,622,N,VIIRS,n,2.0NRT,294.32,0.82,N
9.89439,-72.69036,310.78,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,291.05,0.94,N
9.91303,-67.44663,304.58,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,288.97,0.69,N
9.92605,-67.44814,303.57,0.41,0.45,2025-01-18,622,N,VIIRS,n,2.0NRT,288.88,0.34,N
9.97408,-63.17892,308.43,0.39,0.6,2025-01-18,622,N,VIIRS,n,2.0NRT,291.23,1.84,N
9.97478,-63.18254,336.74,0.39,0.6,2025-01-18,622,N,VIIRS,n,2.0NRT,291.57,3.79,N
9.97513,-63.18139,367,0.39,0.6,2025-01-18,622,N,VIIRS,h,2.0NRT,292.13,8.54,N
9.97954,-63.1778,301.87,0.39,0.6,2025-01-18,622,N,VIIRS,n,2.0NRT,291.18,1.84,N
9.98024,-63.18142,336.46,0.39,0.6,2025-01-18,622,N,VIIRS,n,2.0NRT,291.72,3.79,N
9.98058,-63.18023,308.1,0.39,0.6,2025-01-18,622,N,VIIRS,n,2.0NRT,291.09,0.81,N
9.98671,-68.49161,300.73,0.53,0.42,2025-01-18,622,N,VIIRS,n,2.0NRT,290.09,0.85,N
10.03058,-69.11377,324.54,0.49,0.41,2025-01-18,622,N,VIIRS,n,2.0NRT,291.34,2.53,N
10.04171,-72.63448,321.02,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,291.96,0.94,N
10.04226,-72.63798,304.53,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,291.88,0.94,N
10.05322,-64.85312,303.82,0.61,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.05,5.87,N
10.05422,-64.85868,339.28,0.61,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.52,5.87,N
10.05522,-64.86426,339.13,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.15,6.59,N
10.05526,-64.85727,329.66,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.7,12.96,N
10.05621,-64.86979,310.75,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.47,6.59,N
10.05632,-64.86295,341.05,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,293.34,12.96,N
10.05736,-64.86846,315.66,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.06,4.02,N
10.05913,-64.88601,340.92,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.62,11.93,N
10.06039,-64.88463,331,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.88,5.36,N
10.06106,-64.86861,304.88,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.03,2.39,N
10.07573,-64.89412,324.66,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.25,3.93,N
10.0758,-64.85876,310.46,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.65,1.54,N
10.07706,-64.89273,320.92,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,292.42,4.84,N
10.07959,-64.85906,323.2,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.78,2.89,N
10.08068,-64.85779,308.85,0.6,0.53,2025-01-18,622,N,VIIRS,n,2.0NRT,291.79,1.54,N
10.08281,-71.79232,321.89,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,294.59,2.55,N
10.09345,-69.35452,307.11,0.48,0.4,2025-01-18,622,N,VIIRS,n,2.0NRT,289.44,1.94,N
10.09482,-73.23172,309.38,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,295.31,2,N
10.17663,-67.94888,301.17,0.57,0.43,2025-01-18,622,N,VIIRS,n,2.0NRT,290.39,0.29,N
10.17747,-61.69309,308.26,0.49,0.65,2025-01-18,622,N,VIIRS,n,2.0NRT,290.26,2.74,N
10.17851,-67.94452,302.7,0.57,0.43,2025-01-18,622,N,VIIRS,n,2.0NRT,290.92,0.99,N
10.24575,-64.55643,303.58,0.63,0.54,2025-01-18,622,N,VIIRS,n,2.0NRT,291.95,2.59,N
10.24644,-64.55682,304.83,0.63,0.54,2025-01-18,622,N,VIIRS,n,2.0NRT,292.26,2.41,N
10.28851,-66.68371,301.31,0.45,0.47,2025-01-18,622,N,VIIRS,n,2.0NRT,289.73,0.59,N
10.2911,-66.68277,310.17,0.45,0.47,2025-01-18,622,N,VIIRS,n,2.0NRT,290,1.01,N
10.29283,-66.683,301.39,0.45,0.47,2025-01-18,622,N,VIIRS,n,2.0NRT,289.69,0.31,N
10.31839,-75.48866,321.59,0.44,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,295.27,3.12,N
10.32137,-75.48962,316.65,0.44,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,295.47,1.35,N
10.35344,-61.46173,304.61,0.5,0.66,2025-01-18,622,N,VIIRS,n,2.0NRT,289.67,1.37,N
10.39971,-64.16873,302.25,0.33,0.55,2025-01-18,622,N,VIIRS,n,2.0NRT,291.73,0.28,N
10.48741,-71.63464,311.17,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,292.84,2.18,N
10.89951,-73.29319,306.21,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,285.2,1,N
10.90282,-73.29261,310.67,0.39,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,285.12,1.06,N
10.94416,-72.84097,307.51,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,294.13,1.26,N
11.03646,-72.65396,313.01,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,293.85,1.15,N
11.08094,-72.6793,309.52,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,295.58,1.35,N
11.09476,-72.6591,309.93,0.38,0.36,2025-01-18,622,N,VIIRS,n,2.0NRT,294.38,1.3,N
11.18346,-70.28989,319.51,0.43,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,292.63,1.2,N
11.62924,-70.233,307.99,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,293.23,1.95,N
11.62987,-70.23685,307.62,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,292.97,2.19,N
11.6327,-70.23241,330.68,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,292.79,4.6,N
11.63334,-70.23625,332.2,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,293.95,6.19,N
11.74913,-70.17394,305.4,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,292.45,2,N
11.7526,-70.17335,305.43,0.42,0.38,2025-01-18,622,N,VIIRS,n,2.0NRT,292.43,2.01,N
5,-69.34885,329.86,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.87,2.79,N
5.00244,-69.36395,307.92,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.06,0.93,N
5.00284,-69.35103,319.35,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.46,2.29,N
5.00395,-69.34818,311.74,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.36,2.79,N
5.00679,-69.35039,316.62,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.36,2.29,N
5.00789,-69.34753,329.35,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.16,3.36,N
5.00952,-69.3576,309.22,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.71,0.88,N
5.01073,-69.34974,331.53,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,293.66,3.18,N
5.01158,-69.35477,306.05,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.52,3.18,N
5.01184,-69.34688,312.92,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.58,3.36,N
5.01265,-69.35192,329.11,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.87,3.36,N
5.01346,-69.35695,305.31,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.85,0.88,N
5.01468,-69.34909,315.5,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.64,3.18,N
5.02743,-75.44745,300.44,0.4,0.37,2025-01-18,624,N,VIIRS,n,2.0NRT,282.54,0.71,N
5.05506,-69.175,308.84,0.57,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.62,1.45,N
5.066,-70.23331,316.07,0.5,0.41,2025-01-18,624,N,VIIRS,n,2.0NRT,293.51,1.38,N
5.06974,-70.23268,307.6,0.5,0.41,2025-01-18,624,N,VIIRS,n,2.0NRT,293.5,1.38,N
5.21208,-72.61308,311.46,0.4,0.37,2025-01-18,624,N,VIIRS,n,2.0NRT,292.77,1.18,N
5.23494,-70.20719,304.83,0.5,0.41,2025-01-18,624,N,VIIRS,n,2.0NRT,293.98,0.81,N
5.32276,-66.1396,302.98,0.59,0.53,2025-01-18,624,N,VIIRS,n,2.0NRT,292.32,2.27,N
5.36853,-73.68943,314.25,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,281.15,1.49,N
5.41493,-70.21878,318.06,0.49,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,292.94,2.27,N
5.43376,-73.60854,296.5,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,278.59,0.38,N
5.44259,-73.60007,301.82,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,278.15,1.06,N
5.44284,-72.45595,307.76,0.4,0.37,2025-01-18,624,N,VIIRS,n,2.0NRT,292.82,1.24,N
5.44757,-73.58868,316.63,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,279.65,1.97,N
5.45531,-73.5733,301.8,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,278,0.88,N
5.45586,-73.57674,303.09,0.38,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,278.3,0.88,N
5.46637,-73.55746,313.76,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,280.57,1.97,N
5.47135,-73.54602,304.77,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,279.63,1.24,N
5.47189,-73.54948,307.08,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,280.17,1.65,N
5.47368,-73.54222,311.1,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,281.17,1.4,N
5.47424,-73.54569,319.12,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,280.59,1.4,N
5.6837,-70.46889,320.42,0.47,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,294.57,4.27,N
5.68666,-70.464,327.94,0.48,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,293.62,4.27,N
5.68736,-70.46828,346.56,0.47,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,295.34,4.27,N
5.69033,-70.46341,321.47,0.48,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,293.76,1.24,N
5.69102,-70.46769,308.12,0.47,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,294.02,1.24,N
5.69399,-70.46281,304.76,0.48,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,293.44,1.24,N
5.69765,-70.4622,307.07,0.48,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,293.57,1.18,N
5.75898,-69.53676,305.38,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.69,1.49,N
5.76284,-69.53612,311.9,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.57,1.87,N
5.76749,-69.54031,319.44,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,293.66,1.87,N
5.77019,-67.91077,310.66,0.45,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.32,1.15,N
5.77135,-69.53968,303,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.13,0.36,N
5.77213,-69.54447,308.94,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.96,0.9,N
5.77291,-69.54926,303.12,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.78,0.9,N
5.77676,-69.54859,307.69,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,292.99,0.9,N
5.77754,-69.55337,307.66,0.53,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,293.09,1.17,N
5.78476,-69.35085,309.77,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.63,1.78,N
5.78867,-69.3502,320.16,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,295.24,1.78,N
5.79257,-69.34957,319.31,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,295.11,2.24,N
5.79647,-69.34894,312.66,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,295.13,2.24,N
5.80037,-69.34831,312.83,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.64,1.56,N
5.80428,-69.34768,309.36,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.63,1.56,N
5.80462,-67.71979,330.46,0.46,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.7,3.61,N
5.80818,-69.34704,324.49,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.69,2.71,N
5.81208,-69.34641,319.22,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.56,2.71,N
5.81598,-69.34575,319.14,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,294.38,2.53,N
5.82069,-69.35002,305.27,0.54,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,293.89,0.97,N
5.82457,-71.11089,305.55,0.44,0.39,2025-01-18,624,N,VIIRS,n,2.0NRT,292.13,0.56,N
5.83872,-67.89915,310.76,0.45,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.76,1.81,N
5.84234,-67.89438,315.21,0.45,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.72,2.01,N
5.84379,-67.89163,306.12,0.45,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.5,1.14,N
5.8453,-67.88557,309.03,0.45,0.47,2025-01-18,624,N,VIIRS,n,2.0NRT,294.66,1.72,N
5.95718,-70.42945,312.07,0.47,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,292.01,0.79,N
5.95788,-70.43372,310.93,0.47,0.4,2025-01-18,624,N,VIIRS,n,2.0NRT,292.64,1.26,N
6.0041,-68.77767,313.05,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.93,1.23,N
6.00851,-68.8306,316.11,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.02,1.33,N
6.00904,-68.83098,325.72,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.02,1.89,N
6.00908,-68.8341,320.5,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.39,2.1,N
6.00963,-68.83448,315.17,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.21,2.04,N
6.01246,-68.82681,320.53,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.03,1.75,N
6.01305,-68.83031,331.41,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,294.11,1.75,N
6.01648,-68.82614,312.71,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.78,1.75,N
6.02556,-72.64919,299.32,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,280.98,0.72,N
6.05987,-68.73928,313.51,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.65,0.98,N
6.06046,-68.74285,307.04,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.6,0.98,N
6.06508,-68.7457,311.97,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.58,0.81,N
6.06566,-68.74921,308.43,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.58,0.81,N
6.06624,-68.75274,305.03,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.38,0.49,N
6.06683,-68.75626,306.52,0.39,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,293.24,0.49,N
6.3305,-67.12864,304.2,0.49,0.49,2025-01-18,624,N,VIIRS,n,2.0NRT,293.72,1.29,N
6.52363,-68.30168,310.97,0.41,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,292.55,0.86,N
6.52776,-68.30098,307.04,0.41,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,292.43,0.86,N
6.53723,-68.30695,305.85,0.41,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,292.43,0.96,N
6.53785,-68.31065,312.29,0.41,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,292.73,1.82,N
6.54197,-68.30994,313.23,0.41,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,293.43,1.36,N
6.54846,-69.89394,315.77,0.5,0.41,2025-01-18,624,N,VIIRS,n,2.0NRT,292.43,1.38,N
6.57176,-68.97866,314.44,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,291.99,1.76,N
6.57304,-68.98026,308.97,0.56,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,292.13,1.45,N
6.97061,-68.1089,307.98,0.42,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,292.71,0.8,N
6.97123,-68.11267,304.33,0.42,0.45,2025-01-18,624,N,VIIRS,n,2.0NRT,293.35,0.8,N
7.02317,-67.88081,304.61,0.43,0.46,2025-01-18,624,N,VIIRS,n,2.0NRT,292.72,0.63,N
7.19045,-67.7972,304.12,0.43,0.46,2025-01-18,624,N,VIIRS,n,2.0NRT,293.71,1.03,N
7.20178,-67.78719,310.48,0.43,0.46,2025-01-18,624,N,VIIRS,n,2.0NRT,293.22,1.25,N
7.39851,-68.26183,302.6,0.4,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,292.3,0.74,N
7.39911,-68.26545,309.82,0.4,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,292.15,1.04,N
7.40258,-68.26112,307.79,0.4,0.44,2025-01-18,624,N,VIIRS,n,2.0NRT,292.57,0.74,N
7.42811,-68.92107,331.96,0.55,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,291.82,4,N
7.42844,-68.92301,338.03,0.55,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,291.97,5.73,N
7.42896,-68.92603,306.61,0.55,0.42,2025-01-18,624,N,VIIRS,n,2.0NRT,290.95,2.25,N
7.44418,-68.82611,306.16,0.55,0.43,2025-01-18,624,N,VIIRS,n,2.0NRT,291.14,0.9,N
7.89504,-72.56607,303.07,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,288.69,0.57,N
8.03369,-72.42068,302.44,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,291.15,0.62,N
8.0437,-72.41901,312.1,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,291.49,1.31,N
8.04427,-72.42259,302.55,0.39,0.36,2025-01-18,624,N,VIIRS,n,2.0NRT,291.13,0.55,N
9.16829,-79.53879,305.77,0.48,0.48,2025-01-18,624,N,VIIRS,n,2.0NRT,293.52,1.05,N
9.16991,-79.53608,303.55,0.48,0.48,2025-01-18,624,N,VIIRS,n,2.0NRT,293.18,1.04,N
40.63694,-74.22144,297.71,0.54,0.68,2025-01-18,754,N,VIIRS,n,2.0NRT,275.17,2.1,N
